Engine size,Year of manufacture,Mileage,Manufacturer_Ford,Manufacturer_Porsche,Manufacturer_Toyota,Manufacturer_VW,Model_911,Model_Cayenne,Model_Fiesta,Model_Focus,Model_Golf,Model_M5,Model_Mondeo,Model_Passat,Model_Polo,Model_Prius,Model_RAV4,Model_X3,Model_Yaris,Model_Z4,Fuel type_Hybrid,Fuel type_Petrol,Price
2.2,2002,140806,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,8699
1.8,1995,248297,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1374
4.4,2010,41211,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,57778
5.0,2018,49770,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,99633
1.4,1996,170542,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2381
1.0,1992,300279,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,341
1.0,2021,13497,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,33729
1.6,2018,36899,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,27007
2.0,1989,190579,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1724
2.0,2003,128039,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6971
1.2,2017,12095,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,23949
1.2,2009,62195,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,8577
1.4,1997,229330,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1648
1.2,1999,201590,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2058
1.0,1995,104346,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,3329
2.0,1989,246379,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,838
2.2,2002,118679,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,7801
1.0,2014,66022,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,10657
1.8,1994,209556,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1931
1.6,1992,151956,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2487
1.8,2017,38408,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,31331
1.6,1995,232243,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1716
1.8,1993,133506,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3436
1.0,2002,148741,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2590
1.8,2004,108767,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,7875
1.2,2016,61226,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,13764
4.4,1991,131870,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,8623
1.0,1998,188757,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1415
1.4,2006,111393,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,9693
1.8,2002,114828,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,9641
1.4,2013,120648,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,14405
1.0,2013,33674,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,14116
1.8,2004,34145,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,15838
1.6,2008,78582,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,12040
1.8,2017,19030,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,41045
1.8,1996,39298,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7685
1.8,1991,120445,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2544
1.8,2001,188499,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3540
1.4,1992,102046,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3412
1.8,2009,101889,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12033
1.2,2008,80250,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,7109
2.0,2002,147937,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5877
1.4,1992,138339,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2582
2.4,2011,58602,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,22702
1.6,2013,83163,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,17894
1.4,1989,165474,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2026
1.4,1993,155787,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2395
1.6,2007,10141,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,12088
1.8,1999,178179,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3545
1.4,2011,54291,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,13564
1.6,2016,34844,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,23924
1.4,1995,229700,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1160
2.4,2018,37033,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,45597
1.6,1992,335933,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,488
4.0,2009,91165,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,37081
1.8,1994,125683,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4426
1.6,1986,95040,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2968
1.4,2017,21263,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,20741
1.4,2010,41399,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,17981
1.4,2015,82551,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,17474
1.8,2012,15644,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,35947
2.4,2009,97742,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18372
1.4,2017,43866,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,22667
1.8,2002,70532,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11262
1.6,2018,26777,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,33782
1.4,2007,42351,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,10634
2.4,2003,40817,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17989
1.6,1990,188185,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1350
1.4,1990,284705,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,569
1.2,2021,11541,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,25748
1.0,1994,135155,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1740
1.2,2007,157482,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4268
4.0,1992,20670,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,18679
1.4,1993,161383,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1555
2.4,1987,184234,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1753
1.4,1991,140870,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1610
1.8,1991,135246,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2966
1.8,1998,173144,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3277
1.2,1996,198793,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1276
1.8,1993,119392,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3664
1.6,2008,90199,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,7857
1.2,1989,122306,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1586
1.0,2010,37981,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,9731
2.0,1991,270612,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,901
1.8,1999,113809,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,7954
1.4,2022,2164,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,47076
2.2,2011,106516,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,15582
2.0,2004,106361,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9290
1.4,1992,258542,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,598
2.0,2001,195599,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3972
1.4,1988,229357,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,832
1.4,2006,85522,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11701
2.0,2015,58451,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,29860
2.0,1998,169937,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,3765
2.4,2005,136891,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9516
2.2,2017,34171,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,49980
1.6,2020,29780,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,30634
2.4,2009,102024,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17806
1.2,1992,168805,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1713
1.6,2016,59106,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,16537
1.0,2007,132671,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,4113
4.0,2002,143420,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10469
1.2,1999,239258,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1055
1.6,2014,27302,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,27255
1.0,2007,66621,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,6656
1.6,1999,98986,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5949
5.0,2007,78470,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,39655
2.2,1990,175333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2936
2.0,1990,143865,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2583
4.0,1991,88701,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,11366
2.0,2016,21917,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,23108
1.0,1995,205148,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1455
1.4,2006,116901,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,7812
2.0,2005,133491,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7631
1.4,2000,149597,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4055
1.0,1996,275870,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,814
1.2,2011,70494,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11866
2.0,1996,127923,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4623
1.2,2010,69984,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,12102
1.6,1995,149511,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2984
2.0,1993,46537,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6348
2.0,1991,185596,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2245
2.0,2001,95183,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7813
1.2,2017,30156,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,18264
1.4,2004,68593,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7369
1.6,1991,293339,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,625
2.0,2011,39273,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,30995
1.8,2009,56367,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,13948
2.4,1997,95335,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,9216
1.4,2007,67009,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,11482
1.4,2007,62327,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12221
1.0,2002,124592,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,3140
1.0,1987,193576,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,782
1.4,2015,67415,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,19366
1.4,2000,121447,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,5057
1.4,2015,57649,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,21472
1.6,1999,133576,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,4394
4.0,1999,164944,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8500
1.4,2006,83062,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,9157
1.0,1991,193568,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,873
1.4,2017,20791,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,24315
1.2,1998,99559,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4421
2.4,2010,76998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20726
3.0,2006,90361,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,20998
3.0,2001,96340,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,21473
2.2,2001,127880,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,9016
2.2,2014,66277,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,25254
1.8,2007,115970,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,9026
1.6,2010,53684,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,13618
1.6,1990,302024,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,592
1.4,2009,30260,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,11566
1.0,2015,33182,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,25235
1.8,1995,228748,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2313
1.8,2009,108749,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,10992
1.0,2021,14849,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,41715
1.0,2011,60407,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,16349
1.4,1995,207999,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1679
1.8,2015,31851,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,40103
2.0,2005,110717,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,11671
1.6,2014,33219,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,25164
2.2,1999,145258,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,5179
2.2,1999,186593,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,4856
2.4,1987,64363,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,4636
1.8,2000,152700,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,5077
2.0,2007,93930,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,16553
1.4,2014,63372,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,19357
1.6,1998,143844,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2680
1.0,1986,184102,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1196
2.0,2009,104527,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,14548
2.4,2013,54808,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,35258
1.4,2011,78921,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,9714
1.0,2018,7799,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,20141
2.6,2016,36980,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,80387
2.0,2006,73586,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,8627
2.0,2017,37354,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,28172
5.0,2011,51409,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,61843
4.0,2020,23696,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,118780
1.4,1998,155427,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4014
1.4,2008,77183,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,9080
1.0,2009,37668,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13886
1.4,2011,102212,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12097
1.8,2006,73873,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,11541
1.8,2018,34619,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,48198
2.0,1993,79051,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,5167
2.2,2013,34972,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,31751
1.0,2013,51954,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,19715
1.2,2016,64774,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,13803
1.4,2006,151107,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5921
1.0,1993,179395,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1099
1.4,1992,124315,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1962
2.4,1999,165244,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5547
1.6,2011,71606,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,10914
1.8,2008,61252,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14917
1.0,1992,100693,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3488
2.0,1994,198931,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1794
1.4,2012,67071,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,19797
2.0,1999,271320,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1479
1.8,2004,156820,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,6713
1.6,2011,108039,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12386
1.4,1994,109081,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,3557
1.6,2009,74875,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,14510
2.0,2015,52088,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,26749
2.0,2009,49786,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,23191
2.6,2001,120357,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16707
1.6,2006,117158,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8284
1.4,2009,91692,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,7574
1.2,2001,133337,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3479
1.4,2000,77195,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,4600
1.2,1995,212113,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1033
2.0,2019,14969,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,43489
3.5,2020,25615,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,130033
1.2,1985,290376,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,257
1.0,1992,237910,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1105
1.4,2007,95667,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,9341
4.0,2007,67288,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,25651
1.8,2003,72721,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,7999
1.0,1997,158588,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1982
1.4,2019,17934,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,33790
1.2,2003,159705,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2771
1.0,2016,41740,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,20583
1.8,2019,23855,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,38936
1.2,1994,127964,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2118
1.8,2010,47792,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,18561
2.0,1996,145277,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3810
1.6,1988,219433,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,719
1.0,2010,97159,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,9140
2.0,2012,60192,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,14062
1.4,2015,52505,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,15092
2.0,1989,74909,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,3889
1.4,2000,143716,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4215
1.8,2006,134560,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,9187
1.2,1992,138809,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1578
4.0,2017,30277,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,93686
1.4,2021,10723,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,27931
1.4,2016,53375,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,21722
1.4,2021,15358,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,39513
4.0,2010,73374,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,44852
1.6,2007,159865,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,6334
2.2,1987,366648,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,652
1.6,1999,67194,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6293
2.0,2008,99161,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10262
1.2,2001,74338,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,4642
1.0,2010,77265,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,7569
1.8,1993,185895,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2023
1.4,1998,174198,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1898
1.4,2006,92795,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,8548
2.0,2019,28243,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,45758
2.0,1999,188922,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2303
1.0,1991,311798,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,293
1.2,1985,149258,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1091
1.0,1993,134333,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1720
1.0,2005,112157,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,7620
1.8,1994,357576,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,454
1.8,2012,24006,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,23234
1.6,1997,13000,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,7254
1.4,2003,69083,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,10720
2.0,1997,125292,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,6719
1.4,1989,275414,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,418
2.0,2010,27118,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,21424
2.0,1995,160516,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,4426
